#TYPE Selected.System.Diagnostics.EventLogEntry
"TimeGenerated","EntryType","Source","Message"
"3/3/2021 3:24:31 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 3:24:31 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/3/2021 3:19:26 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/3/2021 3:19:26 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/3/2021 3:19:26 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/3/2021 3:19:26 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 3:19:26 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 3:19:26 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/3/2021 3:19:26 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 3:19:26 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 3:19:26 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/3/2021 3:19:26 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/3/2021 3:19:26 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/3/2021 3:19:26 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/3/2021 3:19:26 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 3:19:26 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 3:19:26 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/3/2021 3:19:26 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 3:19:26 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 3:19:26 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/3/2021 3:14:21 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/3/2021 3:14:21 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/3/2021 3:14:21 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/3/2021 3:14:21 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 3:14:21 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 3:14:21 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/3/2021 3:14:21 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 3:14:21 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 3:14:21 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/3/2021 3:14:21 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/3/2021 3:14:20 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/3/2021 3:14:20 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/3/2021 3:14:20 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 3:14:20 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 3:14:20 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/3/2021 3:14:20 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 3:14:20 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 3:14:20 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/3/2021 3:12:05 PM","Information","Windows Error Reporting","Fault bucket 125730739576, type 5
Event Name: PerfWatsonVS12Data
Response: Not available
Cab Id: 1604810718466001585

Problem signature:
P1: PerfWatsonTcdb
P2: 0
P3: 0
P4: 0
P5: 0
P6: 
P7: 
P8: 
P9: 
P10: 

Attached files:
\\?\C:\Users\paynek\AppData\Local\Temp\VSTelem.Out\202103032311_D16.8_16.8.30804.86_22968_f1860009-0d9b-47e5-92ca-77a2e9a683ae.tcdb
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER3DE7.tmp.WERInternalMetadata.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER3E16.tmp.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER3E35.tmp.csv
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER3E74.tmp.txt
\\?\C:\Users\paynek\AppData\Local\Temp\WER4115.tmp.WERDataCollectionStatus.txt

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportArchive\NonCritical_PerfWatsonTcdb_688f135dd185f2a8133a474a2518efc6ce6cc4a_00000000_cab_38a2192d-fd5a-4f8b-973b-74982d14e6f1

Analysis symbol: 
Rechecking for solution: 0
Report Id: 38a2192d-fd5a-4f8b-973b-74982d14e6f1
Report Status: 268435464
Hashed bucket: fb30d2b9a7acf0305d4da51668259751
Cab Guid: 35c47530-c3a8-48f7-b645-6ed885e7cab1"
"3/3/2021 3:09:15 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/3/2021 3:09:15 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/3/2021 3:09:15 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/3/2021 3:09:15 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 3:09:15 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 3:09:15 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/3/2021 3:09:15 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 3:09:15 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 3:09:15 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/3/2021 3:09:15 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/3/2021 3:09:15 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/3/2021 3:09:15 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/3/2021 3:09:15 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 3:09:15 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 3:09:15 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/3/2021 3:09:15 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 3:09:15 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 3:09:15 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/3/2021 3:04:10 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/3/2021 3:04:10 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/3/2021 3:04:10 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/3/2021 3:04:10 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 3:04:10 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 3:04:10 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/3/2021 3:04:10 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 3:04:10 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 3:04:10 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/3/2021 3:04:09 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/3/2021 3:04:09 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/3/2021 3:04:09 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/3/2021 3:04:09 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 3:04:09 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 3:04:09 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/3/2021 3:04:09 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 3:04:09 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 3:04:09 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/3/2021 2:59:04 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/3/2021 2:59:04 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/3/2021 2:59:04 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/3/2021 2:59:04 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 2:59:04 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 2:59:04 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/3/2021 2:59:04 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 2:59:04 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 2:59:04 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/3/2021 2:59:04 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/3/2021 2:59:04 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/3/2021 2:59:04 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/3/2021 2:59:04 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 2:59:04 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 2:59:04 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/3/2021 2:59:04 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 2:59:04 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 2:59:04 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/3/2021 2:55:48 PM","Information","SceCli","Security policy in the Group policy objects has been applied successfully."
"3/3/2021 2:53:59 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/3/2021 2:53:59 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/3/2021 2:53:59 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/3/2021 2:53:59 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 2:53:59 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 2:53:59 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/3/2021 2:53:59 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 2:53:59 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 2:53:58 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/3/2021 2:53:58 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/3/2021 2:53:58 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/3/2021 2:53:58 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/3/2021 2:53:58 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 2:53:58 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 2:53:58 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/3/2021 2:53:58 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 2:53:58 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 2:53:58 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/3/2021 2:48:53 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/3/2021 2:48:53 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/3/2021 2:48:53 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/3/2021 2:48:53 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 2:48:53 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 2:48:53 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/3/2021 2:48:53 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 2:48:53 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 2:48:53 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/3/2021 2:48:53 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/3/2021 2:48:53 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/3/2021 2:48:53 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/3/2021 2:48:53 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 2:48:53 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 2:48:53 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/3/2021 2:48:53 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 2:48:53 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 2:48:53 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/3/2021 2:43:47 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/3/2021 2:43:47 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/3/2021 2:43:47 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/3/2021 2:43:47 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 2:43:47 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 2:43:47 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/3/2021 2:43:47 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 2:43:47 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 2:43:47 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/3/2021 2:43:47 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/3/2021 2:43:47 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/3/2021 2:43:47 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/3/2021 2:43:47 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 2:43:47 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 2:43:47 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/3/2021 2:43:47 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 2:43:47 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 2:43:47 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/3/2021 2:38:42 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/3/2021 2:38:42 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/3/2021 2:38:42 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/3/2021 2:38:42 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 2:38:42 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 2:38:42 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/3/2021 2:38:42 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 2:38:42 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 2:38:42 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/3/2021 2:38:42 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/3/2021 2:38:42 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/3/2021 2:38:42 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/3/2021 2:38:42 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 2:38:42 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 2:38:42 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/3/2021 2:38:41 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 2:38:41 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 2:38:41 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/3/2021 2:33:36 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/3/2021 2:33:36 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/3/2021 2:33:36 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/3/2021 2:33:36 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 2:33:36 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 2:33:36 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/3/2021 2:33:36 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 2:33:36 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 2:33:36 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/3/2021 2:33:36 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/3/2021 2:33:36 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/3/2021 2:33:36 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/3/2021 2:33:36 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 2:33:36 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 2:33:36 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/3/2021 2:33:36 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 2:33:36 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 2:33:36 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/3/2021 2:28:31 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/3/2021 2:28:31 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/3/2021 2:28:31 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/3/2021 2:28:31 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 2:28:31 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 2:28:31 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/3/2021 2:28:31 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 2:28:31 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 2:28:31 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/3/2021 2:28:31 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/3/2021 2:28:31 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/3/2021 2:28:31 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/3/2021 2:28:31 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 2:28:31 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 2:28:30 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/3/2021 2:28:30 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 2:28:30 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 2:28:30 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/3/2021 2:23:25 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/3/2021 2:23:25 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/3/2021 2:23:25 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/3/2021 2:23:25 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 2:23:25 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/3/2021 2:23:25 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/3/2021 2:23:25 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 2:23:25 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/3/2021 2:23:25 PM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/3/2021 2:23:25 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/3/2021 2:23:25 PM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
